x,y,z,regime
9.701492455787085,19.589420156592528,8.565721177457412,RIGHT_ATTRACTOR
9.850600136686294,19.84297305566634,8.820078589217278,RIGHT_ATTRACTOR
10.001263959825927,20.09664599948653,9.081613486415714,RIGHT_ATTRACTOR
10.153461196757066,20.35025699883487,9.350458259968077,RIGHT_ATTRACTOR
10.307166678147558,20.603614862877677,9.626742976148424,RIGHT_ATTRACTOR
10.462352697560002,20.856519079566148,9.910594907859121,RIGHT_ATTRACTOR
10.618988902192612,21.108759553358873,10.202138134564732,RIGHT_ATTRACTOR
10.777042187112375,21.360116420570893,10.501493078035981,RIGHT_ATTRACTOR
10.936476599401258,21.610359989101585,10.808775971072402,RIGHT_ATTRACTOR
11.097253226329538,21.85925054463406,11.124098357715072,RIGHT_ATTRACTOR
11.25933008374877,22.10653818423938,11.447566563840141,RIGHT_ATTRACTOR
11.422662021001319,22.351962817947502,11.77928110712085,RIGHT_ATTRACTOR
11.58720061449806,22.59525409618471,12.119336102106406,RIGHT_ATTRACTOR
11.752894049887718,22.836131265224658,12.46781865650771,RIGHT_ATTRACTOR
11.919687028736515,23.07430323597441,12.82480822360242,RIGHT_ATTRACTOR
12.087520677094325,23.309468683508758,13.190375936587822,RIGHT_ATTRACTOR
12.256332421266283,23.541315935194852,13.5645839155164,RIGHT_ATTRACTOR
12.426055899599254,23.769523129626904,13.947484563189152,RIGHT_ATTRACTOR
12.596620891193734,23.99375849672025,14.339119866215707,RIGHT_ATTRACTOR
12.767953192649355,24.213680337653283,14.739520604451302,RIGHT_ATTRACTOR
12.939974536747517,24.42893728308312,15.148705594956121,RIGHT_ATTRACTOR
13.112602544641499,24.639168750301636,15.56668099275547,RIGHT_ATTRACTOR
13.285750616041078,24.844005089679143,15.993439423612687,RIGHT_ATTRACTOR
13.459327856142224,25.043067950583474,16.428959177089553,ESCAPE
13.633239052960233,25.2359709055457,16.873203531129725,ESCAPE
13.807384597583981,25.42231983618317,17.326119867176654,ESCAPE
13.981660420926508,25.60171342054914,17.787638809441347,ESCAPE
14.155957996638477,25.773743913427875,18.257673585927865,ESCAPE
14.330164310555693,25.937997825055955,18.736119225703536,ESCAPE
14.504161809621651,26.094056552800506,19.2228516390321,ESCAPE
14.677828431299973,26.24149731623997,19.71772702048746,ESCAPE
14.851037639573052,26.379894136627115,20.22058125556274,ESCAPE
15.023658390502616,26.50881865214546,20.731228939228092,ESCAPE
15.19555519621486,26.627841229300348,21.2494628598962,ESCAPE
15.366588227392013,26.736532170981054,21.775053677035153,ESCAPE
15.536613316777705,26.83446279609322,22.307748968704356,ESCAPE
15.705482061086425,26.921206727448073,22.847272818782365,ESCAPE
15.873041984459025,26.99634124883537,23.393325784584455,ESCAPE
16.039136605071683,27.059448687136683,23.945584130822134,ESCAPE
16.203605577716313,27.11011788165749,24.50369953405664,ESCAPE
16.36628491160329,27.147945626707784,25.06729933266449,ESCAPE
16.527007120270262,27.17253830945613,25.635986131944037,ESCAPE
16.685601409883688,27.183513579471942,26.209337647400606,ESCAPE
16.841893946016512,27.180501841411377,26.78690721537448,ESCAPE
16.99570809587237,27.16314799943047,27.368223938103572,ESCAPE
17.146864670720074,27.131113357357812,27.952792706883745,ESCAPE
17.295182240339425,27.084077155996575,28.54009496184845,ESCAPE
17.440477459446775,27.021738182103817,29.129589469995604,ESCAPE
