n,drift,score,closure_error,radial_variance,angular_irregularity
19,2.1176470588235294,0.1917588920508692,1.2514500563407425,0.307021239786811,7.874012354121247e-14
19,2.4705882352941178,0.38580645798779684,0.3771471138793894,0.307021239786811,8.223025574554432e-14
19,2.823529411764706,0.2189887755023028,1.0353040772773032,0.307021239786811,7.715219645303383e-14
19,3.1764705882352944,0.15749034453026078,1.6296879162509907,0.307021239786811,8.286131191780918e-14
19,3.5294117647058827,0.17536898629273648,1.41391022446409,0.307021239786811,7.514878248524425e-14
19,3.882352941176471,0.32163514662058473,0.5495270305903082,0.307021239786811,8.302849379896626e-14
19,4.235294117647059,0.25579023467919254,0.8163071766488074,0.307021239786811,7.27207170270341e-14
19,4.588235294117648,0.16303912429523365,1.5576550881795401,0.307021239786811,8.300078070751103e-14
19,4.9411764705882355,0.1646311454956293,1.5378843102486264,0.307021239786811,6.98751695100722e-14
19,5.294117647058824,0.26498018762045306,0.7711117314102274,0.307021239786811,8.25780531056538e-14
19,5.647058823529412,0.3088861267182168,0.5923023874485251,0.307021239786811,6.68656089505386e-14
19,6.0,0.17281707209472114,1.441977830946434,0.307021239786811,8.213652276211692e-14
20,0.0,0.36456502908393285,0.4274876659384527,0.307021239786811,6.517308084751131e-14
20,0.35294117647058826,0.18511392479123734,1.3138489644413465,0.307021239786811,7.812694142425145e-14
20,0.7058823529411765,0.15586961706082333,1.651695549332338,0.307021239786811,6.162431967351507e-14
20,1.0588235294117647,0.2017940148590237,1.1650055011101221,0.307021239786811,7.915119396446402e-14
20,1.411764705882353,0.40060366596432284,0.3452336378031057,0.307021239786811,5.6636895705440754e-14
20,1.7647058823529413,0.20617014740674694,1.1299436250238553,0.307021239786811,7.975282514680457e-14
20,2.1176470588235294,0.1561764475136439,1.6474940896731507,0.307021239786811,5.1232644591110664e-14
20,2.4705882352941178,0.18214164461518212,1.343233589103409,0.307021239786811,7.956722587987898e-14
20,2.823529411764706,0.35267251457926874,0.4583199582024881,0.307021239786811,4.5215073838184186e-14
20,3.1764705882352944,0.23702966567035536,0.9194497796298821,0.307021239786811,7.91361833329737e-14
20,3.5294117647058827,0.15999339433115695,1.5965753949707908,0.307021239786811,3.713441556975009e-14
20,3.882352941176471,0.16898936747952276,1.4856667337176104,0.307021239786811,7.84496203862879e-14
20,4.235294117647059,0.2889339498244592,0.6668222515783507,0.307021239786811,2.7716032123520915e-14
20,4.588235294117648,0.2820715083583883,0.6948894847701232,0.307021239786811,7.719429242563556e-14
20,4.9411764705882355,0.1677137469599405,1.5006695295705346,0.307021239786811,1.2205737478090526e-14
20,5.294117647058824,0.1607325438390273,1.586994520126588,0.307021239786811,7.717632973183903e-14
20,5.647058823529412,0.24178122721163448,0.8918128481202003,0.307021239786811,2.4020026898559808e-14
20,6.0,0.34419595175664625,0.4815966447294769,0.307021239786811,7.885262553257436e-14
