x,y,z
-5.572768249470058,-6.016885060186624,22.801403093521557
-5.577301982954134,-6.039915063515586,22.774243662427885
-5.58202051690636,-6.063096977560198,22.747313166292223
-5.586923523003983,-6.086430590306513,22.72061317572778
-5.592010674086167,-6.109915690989971,22.694145269065963
-5.597281644152666,-6.1335520697427315,22.667911032486384
-5.6027361083639855,-6.1573395169761636,22.64191205996245
-5.6083737430348926,-6.181277822923945,22.616149953316533
-5.614194225609956,-6.205366777917051,22.590626322782562
-5.6201972346545155,-6.229606171687864,22.56534278689336
-5.626382449835927,-6.2539957929929795,22.540300972587566
-5.632749551901193,-6.278535429240625,22.515502515318502
-5.639298222651,-6.303224866115452,22.490949059160634
-5.646028144910408,-6.328063887201483,22.466642256912852
-5.652939002496078,-6.353052273602854,22.44258377019896
-5.6600304801799615,-6.37818980356194,22.418775269565753
-5.667302263649688,-6.40347625207573,22.395218434577888
-5.67475403945522,-6.428911390387007,22.37191495377208
-5.682385494941757,-6.454494985348489,22.348866524467248
-5.690196318248346,-6.48022679961381,22.32607485350645
-5.6981861982345645,-6.506106591003852,22.30354165706897
-5.706354824421345,-6.532134112080446,22.28126866071559
-5.714701886930351,-6.558309109741704,22.259257599458767
-5.723227076420103,-6.584631324815092,22.23751021782901
-5.731930084018758,-6.6111004916478215,22.216028269937908
-5.740810601253405,-6.637716337694135,22.19481351953815
-5.749868319976155,-6.664478583100311,22.17386774007973
-5.75910293228693,-6.691386940286962,22.15319271476275
-5.768514130442031,-6.718441113489087,22.13279023650187
-5.778101606713132,-6.74564079812496,22.112662107518226
-5.787865053396274,-6.772985680719824,22.092810140145346
-5.797804162693922,-6.800475438376996,22.07323615664906
-5.807918626610519,-6.82810973830734,22.053941989178785
-5.818208136854382,-6.85588823739068,22.034929479789703
-5.828672384736274,-6.88381058173414,22.016200480460682
-5.839311061064499,-6.911876406226935,21.99775685310828
-5.8501238560368645,-6.940085334092486,21.979600469596104
-5.861110459129352,-6.968436976437403,21.961733211739844
-5.87227055898134,-6.996930931796866,21.944156971308207
-5.88360384327258,-7.025566785672672,21.926873649980834
-5.895109998528583,-7.0543441100068955,21.90988515879049
-5.906788710091948,-7.083262462803571,21.893193418827977
-5.918639661987222,-7.1123213876550615,21.87680036116851
-5.930662536768629,-7.141520413252488,21.860707926690793
-5.942857015384562,-7.170859052911017,21.844918066039863
-5.9552227770385535,-7.20033680409126,21.829432739584853
-5.967759499047131,-7.229953147917735,21.814253917370984
-5.9804668566943615,-7.259707548693919,21.79938357906607
-5.993344523082912,-7.2895994534133886,21.78482371390164
-5.984758117064841,-4.209730708525087,26.588880422212608
-5.967117592409563,-4.214088050786984,26.54320698841052
-5.949697162090346,-4.218687699299154,26.497608101309787
-5.932497037361424,-4.223527699660831,26.452085765629697
-5.915517408040417,-4.228606121946952,26.406641960682506
-5.898758442961942,-4.233921060866656,26.361278640939968
-5.882220290428133,-4.239470635906318,26.315997736594134
-5.865903078707263,-4.245252991492114,26.270801154242974
-5.849806916526314,-4.251266297135316,26.2256907775627
-5.833931893379744,-4.2575087474404025,26.18066846751315
-5.818278080030086,-4.263978562229471,26.135736063034834
-5.802845528948561,-4.27067398661314,26.090895381594976
-5.7876342747511185,-4.277593291044936,26.04614821972408
-5.77264433463003,-4.28473477137343,26.0014963535501
-5.757875708753811,-4.29209674920346,25.956941539428918
-5.743328380720304,-4.2996775716085915,25.91248551437069
-5.7290023179852305,-4.307475611074176,25.86812999653847
-5.714897472272905,-4.315489265588476,25.823876685791376
-5.701013779992471,-4.323716958623107,25.77972726419235
-5.687351162651263,-4.332157139099251,25.73568339651145
-5.673909527214063,-4.34080828151795,25.691746730699627
-5.660688766376367,-4.349668886367288,25.647918898318952
-5.647688759198755,-4.358737479238088,25.604201515136864
-5.634909371419333,-4.368012611043628,25.560596181567004
-5.622350455832874,-4.377492857980323,25.517104483137064
-5.610011852676861,-4.387176821439729,25.473727990956675
-5.59789339001303,-4.3970631279110695,25.430468262178877
-5.585994883976805,-4.407150429370942,25.38732684041455
-5.574316139213881,-4.417437402919639,25.344305256203654
-5.562856949338065,-4.427922750308128,25.301405027488713
-5.551617097230252,-4.438605198056318,25.258627660032634
-5.540596355394903,-4.449483497321149,25.215974647850565
-5.529794486312612,-4.460556423754129,25.17344747363687
-5.519211242769898,-4.471822777437605,25.13104760918823
-5.508846368095385,-4.48328138324168,25.08877651583345
-5.49869959664516,-4.494931089951684,25.0466356448237
-5.488770654100717,-4.506770770267364,25.004626437741546
-5.479059257781172,-4.518799320703123,24.962750326901773
-5.469565116965514,-4.5310156614103105,24.92100873574529
-5.460287933210239,-4.543418735991009,24.879403079226872
-5.451227400620402,-4.556007511580148,24.83793476423481
-5.442383206140776,-4.5687809787582605,24.79660518998405
-5.433755029943795,-4.581738150788452,24.75541574831223
-5.425342545679447,-4.594878063724109,24.714367824090157
-5.417145420770478,-4.608199776179981,24.673462795581596
-5.409163316699512,-4.621702369119072,24.63270203480164
-5.401395889287247,-4.635384945681012,24.592086907880965
-5.393842788916998,-4.64924663157507,24.551618775565448
-5.386503660876511,-4.663286574043714,24.511298993361315
-5.379378145619239,-4.677503941703199,24.471128911891775
-5.3724658790136335,-4.691897924461829,24.431109877269
-5.365766492600761,-4.706467733279786,24.3912432314242
-5.359279613846901,-4.721212599923998,24.351530312432125
-5.353004866391202,-4.736131776718098,24.31197245483063
-5.34694187028845,-4.751224536287493,24.272570989936014
-5.3410902422467075,-4.7664901713003225,24.2333272461528
-5.335449595857271,-4.7819279942681066,24.19424254930146
-5.330019541770579,-4.797537338512688,24.155318223349393
-5.324799687978637,-4.813317556460236,24.116555590206154
-5.319789640032942,-4.829268019349804,24.077955970008336
-5.314989001239919,-4.84538811735174,24.03952068154385
-5.310397372866345,-4.861677259320657,24.00125104254574
-5.306014354339298,-4.87813487254876,23.963148369981766
-5.301839543440664,-4.894760402519627,23.925213980340406
-5.297872536496247,-4.911553312662554,23.88744918991397
-5.29411292855927,-4.928513084108327,23.849855315077694
-5.290560313600568,-4.94563921539885,23.81243367256564
-5.287214285074569,-4.962931220712328,23.7751855797486
-5.284074435680647,-4.980388631204385,23.738112354898284
-5.281140357451189,-4.998010995056366,23.70121531745298
-5.278411642057581,-5.015797876655184,23.664495788282412
-5.275887880970493,-5.033748856321595,23.62795508994856
-5.273568665615182,-5.051863530039153,23.591594546963034
-5.271453587521793,-5.0701415091837925,23.555415486041575
-5.269542238470736,-5.088582420254013,23.51941923635645
-5.267834210633002,-5.107185904602463,23.48360712978553
-5.2663290967097725,-5.125951618142902,23.447980501155875
-5.265026490334803,-5.1448792294338785,23.41254068830286
-5.263925985960479,-5.163968420866377,23.377289032474668
-5.263027178871292,-5.183218889049914,23.34222687864429
-5.262329665424981,-5.202630343788851,23.307355575661028
-5.2618330431703875,-5.222202507778734,23.27267647647974
-5.261536910960847,-5.2419351163015175,23.23819093838787
-5.2614408690631285,-5.261827916920214,23.203900323229604
-5.261544519261925,-5.281880669172495,23.169805997628167
-5.261847464959902,-5.302093144264053,23.135909333205163
-5.262349311273757,-5.322465124758162,23.102211706797082
-5.263049665205312,-5.342996403649124,23.068714500578032
-5.263948135672577,-5.3636867844863225,23.035419102336743
-5.2650443335398425,-5.384536081471589,23.00232690574756
-5.266337871741134,-5.405544118799013,22.969439310526525
-5.267828365356311,-5.426710730328239,22.9367577226347
-5.269515431682988,-5.4480357592564665,22.904283554479285
-5.271398690304277,-5.4695190577888795,22.872018225113102
-5.273477763152425,-5.491160486808262,22.83996316043135
-5.275752274568296,-5.5129599155432745,22.808119793366682
-5.27822185135682,-5.534917221235796,22.776489564081846
-5.280886122920573,-5.557032288474232,22.745073920014672
-5.283744721268875,-5.579305009013263,22.713874316134724
